Date,Month,Model,MSFT_Price,SPY_Price,MSFT_Shares,SPY_Shares,Total_Invested_THB,Current_Value_THB,Profit_Loss_THB,Return_Pct
2021-10-01 00:00:00-04:00,17,Model 2 (Medium Risk),280.1998596191406,412.88262939453125,3.215234490109676,2.0675146604324004,51000,61409.21997288475,10409.219972884748,20.410235240950485
2021-11-01 00:00:00-04:00,18,Model 2 (Medium Risk),319.2301330566406,437.4137268066406,3.349486048528626,2.165493165062384,54000,70576.565942659,16576.565942659,30.697344338257405
2021-12-01 00:00:00-05:00,19,Model 2 (Medium Risk),320.5035400390625,428.34295654296875,3.48320420606261,2.2655465036372266,57000,73038.35581964509,16038.35581964509,28.13746635025454
2022-01-01 00:00:00-05:00,20,Model 2 (Medium Risk),325.0380554199219,455.8104248046875,3.6150568988243084,2.359570555139574,60000,78769.17726023597,18769.17726023597,31.281962100393283
2022-02-01 00:00:00-05:00,21,Model 2 (Medium Risk),299.8020935058594,432.185546875,3.758008345079987,2.458734312852042,63000,76625.08710107152,13625.08710107152,21.62712238265321
2022-03-01 00:00:00-05:00,22,Model 2 (Medium Risk),286.9849548339844,410.2685546875,3.907344197483591,2.5631955063007745,66000,76053.16298255105,10053.162982551046,15.232065125077343
2022-04-01 00:00:00-04:00,23,Model 2 (Medium Risk),301.0642395019531,433.4993896484375,4.04969635105733,2.6620587201380523,69000,83062.68538865696,14062.685388656959,20.38070346182168
2022-05-01 00:00:00-04:00,24,Model 2 (Medium Risk),276.7879638671875,396.7076721191406,4.204533802290243,2.7700907696021018,72000,79193.82138199871,7193.821381998714,9.991418586109326
2022-06-01 00:00:00-04:00,25,Model 2 (Medium Risk),265.6806945800781,392.0273742675781,4.365844517488728,2.8794125814710116,75000,80105.52051537493,5105.520515374927,6.807360687166569
2022-07-01 00:00:00-04:00,26,Model 2 (Medium Risk),253.15834045410156,366.46917724609375,4.535134388722155,2.9963586864045872,78000,78616.30693441359,616.3069344135874,0.7901370954020351
2022-08-01 00:00:00-04:00,27,Model 2 (Medium Risk),271.13238525390625,394.8551025390625,4.693201610448577,3.1048975974672928,81000,87446.22622188718,6446.2262218871765,7.958303977638489
2022-09-01 00:00:00-04:00,28,Model 2 (Medium Risk),254.49713134765625,381.0610656738281,4.861600926504512,3.2173655106647714,84000,86214.66768980255,2214.667689802547,2.6365091545268418
2022-10-01 00:00:00-04:00,29,Model 2 (Medium Risk),235.28280639648438,353.8536682128906,5.043752540188185,3.338480951048898,87000,82881.46941243348,-4118.530587566522,-4.73394320409945
2022-11-01 00:00:00-04:00,30,Model 2 (Medium Risk),222.99774169921875,371.1404113769531,5.235938983560105,3.453955153112048,90000,85732.67168943258,-4267.32831056742,-4.7414759006304665
2022-12-01 00:00:00-05:00,31,Model 2 (Medium Risk),249.61805725097656,393.2050476074219,5.407629859328971,3.5629495394199564,93000,96278.41310809873,3278.413108098728,3.525175385052396
2023-01-01 00:00:00-05:00,32,Model 2 (Medium Risk),234.80894470214844,369.25714111328125,5.590149068345929,3.6790126783153396,96000,93489.15475130855,-2510.8452486914466,-2.615463800720257
2023-02-01 00:00:00-05:00,33,Model 2 (Medium Risk),247.71665954589844,398.3268127441406,5.7631577910362255,3.786605593193183,99000,102757.78567205163,3757.7856720516284,3.795743103082453
2023-03-01 00:00:00-05:00,34,Model 2 (Medium Risk),241.97027587890625,382.75445556640625,5.940275177465089,3.8985759236070305,102000,102534.85650143241,534.8565014324122,0.5243691190513845
2023-04-01 00:00:00-04:00,35,Model 2 (Medium Risk),282.2151794433594,399.9930114746094,6.092134985083071,4.005720652709037,105000,116254.3632254029,11254.363225402907,10.718441167050388
2023-05-01 00:00:00-04:00,36,Model 2 (Medium Risk),300.22509765625,404.431396484375,6.234885018946706,4.111689534526052,108000,123716.78564165642,15716.785641656417,14.552579297830015
2023-06-01 00:00:00-04:00,37,Model 2 (Medium Risk),327.4876708984375,410.57318115234375,6.365751450466303,4.216073222561537,111000,133549.9098846452,22549.909884645196,20.315234130310987
2023-07-01 00:00:00-04:00,38,Model 2 (Medium Risk),332.81488037109375,433.5619812011719,6.494523165268707,4.314922163924911,114000,141129.10533527168,27129.105335271684,23.797460820413757
2023-08-01 00:00:00-04:00,39,Model 2 (Medium Risk),331.19012451171875,445.95947265625,6.623926609650777,4.411023145033967,117000,145632.08219842063,28632.082198420627,24.471865126855235
2023-09-01 00:00:00-04:00,40,Model 2 (Medium Risk),324.31292724609375,440.7914123535156,6.756074110587803,4.508250862398777,120000,146239.8152731947,26239.81527319469,21.86651272766224
2023-10-01 00:00:00-04:00,41,Model 2 (Medium Risk),317.5436096191406,418.934326171875,6.89103869988798,4.610551247398883,123000,144190.32190141486,21190.321901414864,17.227903984890133
2023-11-01 00:00:00-04:00,42,Model 2 (Medium Risk),341.49267578125,414.3754577636719,7.0165381495001755,4.713977118922348,126000,152230.84848772356,26230.84848772356,20.818133720415524
2023-12-01 00:00:00-05:00,43,Model 2 (Medium Risk),370.30657958984375,450.1011962890625,7.132272368710139,4.809193801771641,129000,168201.29441232476,39201.29441232476,30.3886003196316
2024-01-01 00:00:00-05:00,44,Model 2 (Medium Risk),366.7073669433594,465.26434326171875,7.2491425129190565,4.901307335675172,132000,172855.11257582638,40855.11257582638,30.95084286047453
2024-02-01 00:00:00-05:00,45,Model 2 (Medium Risk),399.2480163574219,481.5557556152344,7.356487173634354,4.990304595820861,135000,186906.04841380584,51906.04841380584,38.44892475096729
2024-03-01 00:00:00-05:00,46,Model 2 (Medium Risk),411.5962219238281,504.836181640625,7.460611411356521,5.075197763972686,138000,197151.60256369034,59151.602563690336,42.86348011861619
2024-04-01 00:00:00-04:00,47,Model 2 (Medium Risk),420.58099365234375,515.59765625,7.562511267755094,5.158319055036823,141000,204409.30014631644,63409.30014631644,44.971134855543575
2024-05-01 00:00:00-04:00,48,Model 2 (Medium Risk),391.2294006347656,494.0618591308594,7.6720560585801385,5.245063542726149,144000,195752.19085146912,51752.19085146912,35.93902142463133
2024-06-01 00:00:00-04:00,49,Model 2 (Medium Risk),410.3736877441406,521.1668090820312,7.77649049026296,5.327296605366171,147000,208868.70385670365,61868.70385670365,42.08755364401609
2024-07-01 00:00:00-04:00,50,Model 2 (Medium Risk),453.2549133300781,540.2236328125,7.871044661870875,5.4066288304930525,150000,227093.24169389243,77093.24169389243,51.39549446259495
2024-08-01 00:00:00-04:00,51,Model 2 (Medium Risk),413.93634033203125,537.9154663085938,7.974580250997372,5.486301465956106,153000,218824.7241652935,65824.7241652935,43.02269553287157
2024-09-01 00:00:00-04:00,52,Model 2 (Medium Risk),407.0570983886719,546.9004516601562,8.079865585725084,5.564665165834295,156000,221629.9586629819,65629.9586629819,42.070486322424294
2024-10-01 00:00:00-04:00,53,Model 2 (Medium Risk),418.2416076660156,565.0130004882812,8.182335407167063,5.640516770700212,159000,231320.54470258695,72320.54470258695,45.484619309803115
2024-11-01 00:00:00-04:00,54,Model 2 (Medium Risk),407.9816589355469,567.4176025390625,8.287382146201754,5.716046931670487,162000,231856.99467733098,69856.99467733098,43.12160165267344
2024-12-01 00:00:00-05:00,55,Model 2 (Medium Risk),429.32940673828125,599.8008422851562,8.387205596877399,5.787499220223239,165000,247527.73185398823,82527.73185398823,50.01680718423529
2025-01-01 00:00:00-05:00,56,Model 2 (Medium Risk),416.97686767578125,582.8865966796875,8.4899862213663,5.861024916475771,168000,243475.4254735346,75475.42547353459,44.925848496151545
2025-02-01 00:00:00-05:00,57,Model 2 (Medium Risk),409.3462219238281,595.9771728515625,8.594682785208333,5.932935628512081,171000,246893.32952724068,75893.32952724068,44.38206405101794
2025-03-01 00:00:00-05:00,58,Model 2 (Medium Risk),387.778076171875,582.0191650390625,8.705202552803826,6.006570906234021,174000,240506.91287724543,66506.91287724543,38.22236372255484
2025-04-01 00:00:00-04:00,59,Model 2 (Medium Risk),381.4896545410156,560.969970703125,8.817544112652168,6.082969189734697,177000,237165.77169562643,60165.771695626434,33.991961409958435
2025-05-01 00:00:00-04:00,60,Model 2 (Medium Risk),424.6204528808594,558.469970703125,8.918474584951316,6.159709471406753,180000,252944.28198566637,72944.28198566637,40.52460110314799
2020-06-01 00:00:00-04:00,1,Model 3 (Low Risk),192.16322326660156,290.0790100097656,0.0892098750814231,0.23638879824196893,3000,3000.0,0.0,0.0
2020-07-01 00:00:00-04:00,2,Model 3 (Low Risk),196.1201171875,289.985595703125,0.1766198633513555,0.47285374542379066,6000,6011.5819170847935,11.581917084793531,0.19303195141322552
2020-08-01 00:00:00-04:00,3,Model 3 (Low Risk),207.46385192871094,307.04730224609375,0.25925043722476354,0.6961790378781423,9000,9364.074642356582,364.07464235658153,4.045273803962017
2020-09-01 00:00:00-04:00,4,Model 3 (Low Risk),218.27049255371094,329.2828369140625,0.3377899454390436,0.9044238076756177,12000,13003.928522715096,1003.9285227150958,8.366071022625798
2020-10-01 00:00:00-04:00,5,Model 3 (Low Risk),204.04693603515625,316.0117492675781,0.4218042289953697,1.1214139313984124,15000,15415.674352659726,415.6743526597256,2.7711623510648375
2020-11-01 00:00:00-04:00,6,Model 3 (Low Risk),194.3180389404297,309.5985107421875,0.5100248452404341,1.342898939214003,18000,18020.32887885776,20.328878857759264,0.11293821587644035
2020-12-01 00:00:00-05:00,7,Model 3 (Low Risk),208.1920928955078,343.1837158203125,0.5923663833096113,1.5427086195991058,21000,22846.546576147586,1846.5465761475862,8.793078934036124
2021-01-01 00:00:00-05:00,8,Model 3 (Low Risk),209.61717224121094,347.25482177734375,0.6741481236105944,1.740175794339723,24000,26095.91105336807,2095.9110533680687,8.732962722366953
2021-02-01 00:00:00-05:00,9,Model 3 (Low Risk),230.76280212402344,354.26031494140625,0.7484359073654636,1.9337380582437962,27000,30021.52372525324,3021.523725253239,11.190828612049032
2021-03-01 00:00:00-05:00,10,Model 3 (Low Risk),228.67877197265625,366.8307189941406,0.8234007018454119,2.1206674101788066,30000,33817.707425696804,3817.7074256968044,12.72569141898935
2021-04-01 00:00:00-04:00,11,Model 3 (Low Risk),233.9001922607422,378.4521179199219,0.896692035970298,2.3018565892705136,33000,37830.762933931896,4830.7629339318955,14.63867555736938
